id,answer
ea5aea9bbe36ca1c6cc010c5705d6a8e,腓特烈簽署《英普協定》。協議規定英國付給普魯士每年
7421ffad55ee8f7e1f95509ebb27f2e1,荷蘭叛亂的背景對於認識導致三十年戰爭
176b23e3255a202d57181e535c1bc472,劉惇、趙達、嚴武、皇象、曹不興
6465cac9a4b98065e2b2ae3b0de67bea,曹操去世，嗣子曹丕繼魏王位後，同年
d280b70fe3770fdc12e64a3ffd2fdc7f,徐時輔、何希琨等人。張愛萍
c4bfd24cd90f78d03ea8110c3cd1723a,1995年
533b7428a18779f915336a02b0d031e6,2006年
cc60dcdc8273315c0bf09cd1f1a813e3,1949年
5c0e1dda9c4945f8925da23f25feddd3,1949年
5f25899ff296e9e34d4e06a920598022,《三國演義》
d42338d714c35a1ee7b96eca530cef8a,1949年
5f570a69c0dd9069b104a2fc58a7e624,1998年
b3a25a9885635738eb2ac5315b345da7,秦瓦解，北方大亂
e30dfe511a36bddec548dab0b4df3e05,2005年
e32fbaa7000ca2dadb7a3dec9151923b,1947年
2481ba4ba992bf375658e535255067cd,2008年
048f3bad8c9aae0a325c15c2bc57581a,2008年
794585ab3528a5c00c55b7ac279f9bac,1985年
387bc41b25bb3936d38f14b2240b6a7c,史上的原因，目前世界各國的下議院，不論是一院
7855fd621112cbe1a703f8540a20193f,2016年
0dc1dbb13981110fded8918cdfd779d5,阿里
0cc07c33beebea237157f663bd7fbdbb,2015年
0896c245ec872606ba13749f014d78c5,1995年
6ed58268cb07b5958fa46c804299053f,2015年11月1日提早7個月宣告於2017年
94d96dc9ed7590fede70fc30e6ebeb33,阿烏馬達，是16世紀
888348e2d7f067976fa9ddcccb3a49c2,2015年
d9c5f3930f4fc1ca4799d43280366f49,《三國演義》
23f9c62c6e6982aafe86f1cb9246c50d,2012年
dc22fe2c31841ef2cc756fe3c7af102e,劉備展開反攻。揚州
53f88fd1230a128a597881b20380a4e4,1915年5月義
30766cc4dc194a46a9a4c5372bd62f71,咧巴等。飲食方面如對俄式食物和朝
d9e9af2a7000ebefdc36501df429f9a3,《中國共產黨章程》
f759b957c833ff0135f36ec0fb285116,1949年底至1950年
96e39851bb5583a94b03e1f98802f7e7,1980年
65d2fc3edccd2cda710cf0b6e2a2be0e,1968年
b791225436a92626bd91504496556a7e,1999年
05bcbbbf2bb6c3f70d38d12a96ac1ebc,圖檔格式是一個靈活適應性強的檔案
916fe6912e2a389d9a81d854936c8fce,2012年
1aca689bf6c850090e9490ec0199097c,《民報》
f6ae725bc6ea4bb006836f13079fc587,雲是大氣層中由水或多種化學
ebdb6e5a69f49b08c9a8f4020c06955b,哈布斯堡
f4c9fc7a0bf2a5cddbb20c938c7da705,2013年
5280b9e5ac10f2ca776f2d37188ff8da,《觀察》
0a3768448ecbcf201dc5c56213edb790,1928年
0ff4bb05441640e29f259ac97b99ed96,1958年
e77ea4d0547b42f6bfeb1bb057368482,1949年
6a2613cc67e40d48f53b3708b602fecc,1970年
8e0d53ff81195b55813a4776abffd057,《義勇軍進行曲》
a22378e4efc0b01405c7604b545138e3,馬德堡
4f13f3bb3c88b967ba8ac63a008fe784,1949年
05bf3a771499bec6bdac9801a94dfc6f,《關於建國以來黨的若干歷史問題的決議》
e8734ee5e95ed7a18c70c020f6ae2fa0,五帝
c41a0a55fc7eb0e3cf9fba537d643e8c,2008年
d8053bf4edd3e702f20b13d18e522766,1911年
9e3ca6a323b92f33f22ffafcf16c1712,2007年
b6b54f651ca057f10a25b59020158220,孫中山在三民主義之民族主義
2a770fa27bb6734a6894907096b66894,1992年
2b172ee5ff6c8c6d4769c4161d6d63de,三角經濟圈
48eb5404eb7f6d712cc7fc4d0be8351d,新世氣候
71f43b1eb2a54001e1dca5e046f4996d,劉徽又著作《九章算術注》
3cd2a47b48e2ca76932d7807a642cedc,1998年
ccd39e0a2bc780a0fdf2dceb33fdb705,1985年
ea31c8cb123e753fcc41126817931c46,1949年
422eeb1e83c19220ff12e4da93f57e34,1971年
71d718dae7bd5f8491e3c4cb3c753707,南，完成了江南運河，這是大運河
26b4ac291da6a25d5d0084af49748633,1994年
c4fd151a42d82291ff49e03b21518710,2015年
f2343fb994760c7b9bc7f484f6f61141,1842年
901dcb92651e051d55d571fd812853d1,曹魏、蜀漢及孫吳三國。這三國大致繼承東漢的疆域及政區制
565f37c68c0d47bc364d21ec90567b7f,1927年
5e46b1eb9d7656addb53b24bf737979c,2010年10月17日時，IMDb歡慶了他們20週年的紀
ffa27a31eafee12dba4937ca6833be5b,2002年
849c606cb25a42d3458cd124dcfc17af,1949年
050dce821b7231620f8689cf8f999523,三疊紀
cf747f17103ccd187f936c770f1d9ac5,1080p24，如果在PAL制的國家電視上顯示，就要稍微加速4%
c9498a790979209b5bb164473e4769e5,《清明上河圖》
88922f4b2556d8064fa9c01fdde15d6b,16世紀
99d7d4919a7ccb5e964e405bf59892a0,1979年
89a51527120cad54b2630eebb6956118,1949年
d180ae711821e01df0db81d8c8a7ac7d,南，完成了江南運河
ce3aec22b2765d98c94b3be7540d1c06,馬德堡
eaa9c90c70aded6b10125c40014daa4a,腓特烈在軍力為一比三的局
dcf332e846950890e5948c566df5d8d0,1931年4月15日採用20℃作為標準溫度，它在1951年
574052aaa238c4a54e092c8e5bac3766,1801年提出的。1929年
4cc85ed9175484b52dd0739048bf0f32,2009年
108435bc5eb6d7486cd9280fae767d26,腓特烈二世又一次發動主動進攻，他率軍進入波希米亞王國，期
8997621542e157c632a380be75909a69,俄軍在東線進展的關注與日俱增，並且決定前往迎擊。在1758年
2e02ef5d6db645e82dd4cb92971bcf69,隋唐時代
af220a43c88afab0e224480e949cf0cb,《鵲華秋色圖》
807a739091cb02cb91397910c9cd3849,維基媒體是一套基於網路
d69be2f3b06aad186df4d0047d06c8da,1949年
98499bb9c252c27373ffc21291dfd214,188年
e0581dd9c8fef6dd89a960a7e3d461df,吳軍以舟師
069446885260499c54ecc94049f612d9,《尼布楚條約》
111f9efe6e7c9fd1b76901c5ef053b70,2010年
c13ad6372425e400cc2887d0e8c37de6,1949年
053cba75997f3a5ada5d40fdde5ff7dc,1948年其州最高法院
78976f075f3e14b9e8723b5bb187569c,《中國共產黨章程》
a293de5fffeb38ecc01400c16e6d1e35,農紅軍成立之時起，該軍隊在中國共產黨
644f62f5cb87d498f28e83a202ef67e7,2008年
8f6a50fb31ed21e1620a893a4ffcb91e,《威斯敏斯特條約》
71e5ec6a6d71af40c0e28f77f5327640,吳同盟
f2b508b6f59f1e54765cf02156a8baa8,1911年
68d518c2958294e091dfce10950c8b68,1956年
b802eff86c2927438bbe9aacffac8240,2004年
834985e65c8c7feb6de3ff9f0e9de287,《三國演義》
d8f85c3608b28f3262046ff80cdd501e,2009年
c78a8fd628df9f3960fa653f6470ae75,《關於各級黨委暫行組織機構的決定》
e0e229747b7697a181d2054fa39922b6,史上的原因，目前世界各國的下議院，不論是一院制發展出的下議院
6d9ae14f5864c63922e3717c14fa3d0d,20世紀
fe49943c16130bc9798173deeaa1a8d4,2007年
f81e52babb4bb158565877c4cd77160f,2004年
d2d5853e473bc15a07a00afd87c62f01,黃巾之亂
973c6966850f08125b2e1996955079e3,1984年
fdb99cb40e462ec4106317535d73f166,2008年
3d5776c53eaa5ae1d88fb3eba1d59060,1949年
99b55eccd9889e273eefc8da955a07a3,《中華人民共和國憲法》
d51c3a7f6cb76a84aa6350df91faa7d5,419部隊
831b899abf732d67a15d33ce04cf5863,李向南的名字一時家喻戶曉，美國紐約時報報導這段歷史時候
9742b51e025adaf2ce93d20864d8e55b,1949年
a2f99ea63659d7401e029651e9ddb0a6,紐卡斯爾公爵對於這一新的聯盟體系能夠阻止戰爭
